customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn_flag
6627-CFOSN,Female,f,f,f,59,t,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,t,Bank transfer (automatic),99.45,5623.70,f
3982-JGSFD,Male,f,f,f,36,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Credit card (automatic),20.35,695.85,f
1574-DYCWE,Female,f,t,t,51,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.95,1028.75,f
7247-XOZPB,Male,f,t,f,53,t,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,f,Bank transfer (automatic),77.40,4155.95,f
2466-FCCPT,Female,f,t,t,20,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),19.70,395.60,f
6211-WWLTF,Male,f,t,f,63,t,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,f,Credit card (automatic),99.70,6330.40,f
4826-TZEVA,Female,f,f,f,40,t,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,f,Credit card (automatic),74.80,2971.70,f
6016-NXBNJ,Male,f,f,f,35,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,t,Mailed check,19.15,638.00,f
9138-EFSMO,Male,f,t,t,26,t,No,Fiber optic,No,No,No,No,No,Yes,One year,f,Bank transfer (automatic),78.95,2034.25,f
0576-WNXXC,Male,t,t,f,27,t,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,t,Electronic check,95.55,2510.20,t
4632-XJMEX,Male,f,f,t,53,t,No,DSL,Yes,Yes,No,Yes,No,No,One year,f,Credit card (automatic),62.85,3419.50,f
8910-LEDAG,Male,t,t,f,34,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,f,Credit card (automatic),71.55,2427.35,f
3452-GWUIN,Female,t,t,f,19,t,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,t,Electronic check,94.95,1760.25,f
2716-GFZOR,Male,f,t,f,43,t,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,t,Credit card (automatic),86.10,3551.65,f
3724-UCSHY,Male,f,t,t,6,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.55,122.90,f
8626-XHBIE,Male,f,f,t,56,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Mailed check,24.80,1424.20,f
4628-CTTLA,Male,f,f,f,57,f,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,t,Electronic check,39.30,2111.45,t
3192-LNKRK,Male,f,t,t,34,t,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,t,Mailed check,84.05,2909.95,f
4439-YRNVD,Female,f,f,f,10,f,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,f,Electronic check,36.25,374.00,f
2876-VBBBL,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,20.25,20.25,t
6834-NXDCA,Female,f,f,f,13,f,No phone service,DSL,No,No,No,No,No,No,Month-to-month,t,Electronic check,23.90,300.80,t
2208-UGTGR,Male,f,f,f,56,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,f,Electronic check,98.60,5581.05,f
3005-TYFRD,Female,f,t,f,55,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),103.65,5676.65,f
8670-MEFCP,Female,f,t,t,36,t,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),92.90,3379.25,f
3079-BCHLN,Male,f,t,f,47,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),19.90,942.95,f
7777-UNYHB,Female,f,t,t,12,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Credit card (automatic),20.10,232.40,f
5597-GLBUC,Female,f,f,f,1,t,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,t,Electronic check,85.45,85.45,t
7278-CKDNC,Male,t,f,f,24,t,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,t,Electronic check,80.50,2088.45,f
2748-MYRVK,Female,f,f,f,63,t,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,f,Bank transfer (automatic),99.90,6137.00,t
8450-UYIBU,Female,t,f,f,35,f,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,t,Electronic check,39.85,1434.60,f
2969-VAPYH,Female,f,f,f,67,t,No,DSL,Yes,Yes,No,Yes,No,No,One year,f,Credit card (automatic),60.50,3870.00,f
4822-YCXMX,Male,f,f,f,25,t,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,84.80,2043.45,t
7181-OQCUT,Male,f,f,f,21,t,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,f,Mailed check,103.85,2215.00,f
8474-UMLNT,Female,f,f,f,13,t,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,f,Bank transfer (automatic),67.80,842.25,f
9821-POOTN,Male,f,t,f,35,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,75.20,2576.20,t
3836-FZSDJ,Male,t,t,f,71,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),24.85,1901.00,f
9142-XMYJH,Female,f,f,f,29,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Credit card (automatic),19.35,601.60,f
6559-ILWKJ,Male,f,t,f,71,f,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,f,Electronic check,49.35,3515.25,t
0187-QSXOE,Male,t,t,f,7,t,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,t,Electronic check,89.00,605.45,f
7733-UDMTP,Female,t,f,f,57,f,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,55.00,3094.05,f
2649-HWLYB,Male,f,t,f,65,t,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,f,Bank transfer (automatic),76.15,4929.55,f
5214-CHIWJ,Male,f,f,f,27,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,20.30,595.05,f
4229-CZMLL,Male,f,f,f,6,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,74.90,469.80,t
6904-JLBGY,Female,t,f,f,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),117.35,8436.25,f
2465-BLLEU,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,19.75,19.75,f
1685-VAYJF,Male,f,f,f,11,t,No,DSL,No,No,No,No,No,No,Month-to-month,f,Credit card (automatic),45.20,492.00,f
8874-EJNSR,Male,f,t,t,39,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,25.20,987.95,f
6917-YACBP,Female,t,f,f,59,t,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,t,Electronic check,89.75,5496.90,f
5049-MUBWG,Male,f,f,f,26,t,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,f,Bank transfer (automatic),75.00,1908.35,f
4223-WOZCM,Male,t,f,f,2,t,No,DSL,No,No,Yes,No,No,No,Month-to-month,f,Mailed check,49.95,107.10,f
0769-MURVM,Female,f,t,t,72,f,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),65.70,4575.35,f
9253-VIFJQ,Male,f,t,f,65,t,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,f,Credit card (automatic),67.05,4309.55,f
7030-FZTFM,Male,f,t,t,72,t,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,f,Credit card (automatic),110.90,7922.75,f
9741-YLNTD,Male,f,f,f,6,t,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,t,Bank transfer (automatic),87.95,522.35,f
5917-RYRMG,Male,t,f,f,32,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Credit card (automatic),19.80,587.70,f
5120-ZBLAI,Female,f,t,f,50,t,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,f,Bank transfer (automatic),75.70,3876.20,f
1194-BHJYC,Male,f,t,f,61,f,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,t,Mailed check,62.15,3778.85,f
3663-MITLP,Female,f,f,f,15,t,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,101.25,1457.25,t
0906-QVPMS,Male,f,t,f,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),115.15,8349.45,f
9025-ZRPVR,Male,f,f,f,9,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,18.95,185.60,t
1905-OEILC,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.50,19.50,f
7858-GTZSP,Female,f,f,f,12,t,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,86.55,1066.90,f
3285-UCQVC,Female,f,f,f,37,f,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,f,Credit card (automatic),28.60,973.55,t
6248-BSHKG,Male,f,t,t,61,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,20.40,1226.45,f
4685-TFLLS,Male,f,t,t,18,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),19.80,342.30,f
3470-BTGQO,Male,f,f,t,21,t,No,DSL,No,No,No,No,No,No,Month-to-month,f,Mailed check,45.65,985.05,f
1209-VFFOC,Male,f,t,t,68,f,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,t,Mailed check,56.40,3948.45,f
8224-DWCKX,Male,t,f,f,12,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Credit card (automatic),73.30,828.05,f
5482-PLVPE,Female,t,f,f,2,f,No phone service,DSL,No,No,No,No,No,No,Month-to-month,f,Electronic check,24.35,41.85,t
4553-DVPZG,Female,f,t,f,62,t,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,101.35,6164.70,f
4902-OHLSK,Female,t,f,f,29,t,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,f,Electronic check,98.65,2862.75,t
6917-IAYHD,Male,f,f,t,1,f,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,f,Mailed check,33.60,33.60,f
0495-ZBNGW,Male,t,t,f,5,t,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,t,Bank transfer (automatic),79.90,343.95,t
8620-RJPZN,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Electronic check,20.70,20.70,f
7572-KPVKK,Male,f,f,t,62,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,t,Electronic check,104.05,6590.50,f
2642-MAWLJ,Female,f,t,t,36,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),20.25,717.95,f
2357-COQEK,Female,t,f,f,28,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,103.30,2890.65,t
7103-ZGVNT,Female,f,t,t,69,t,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,f,Credit card (automatic),73.70,4885.85,f
3737-GCSPV,Female,f,t,f,11,t,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,t,Credit card (automatic),96.20,1222.05,t
2027-WKXMW,Female,f,t,f,63,t,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,t,Electronic check,108.75,6871.70,f
7137-NAXML,Male,f,f,f,23,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),20.15,405.60,f
2428-ZMCTB,Male,f,f,f,10,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Credit card (automatic),19.75,208.25,f
2961-VNFKL,Female,f,t,f,71,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Credit card (automatic),25.95,1801.90,f
1768-HNVGJ,Female,t,f,f,45,t,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,t,Electronic check,70.05,3062.45,f
6963-KQYQB,Female,f,t,t,70,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,24.05,1764.75,f
5934-RMPOV,Female,f,f,t,22,t,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,84.75,1816.75,f
1207-BLKSA,Female,f,t,t,52,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,23.05,1255.10,f
4088-YLDSU,Male,f,t,f,55,t,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,t,Electronic check,104.15,5743.05,t
8316-BBQAY,Female,f,f,f,65,f,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,f,Credit card (automatic),59.95,3921.10,f
1166-PQLGG,Female,f,t,t,72,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Bank transfer (automatic),19.55,1463.45,f
3146-JTQHR,Male,f,t,f,10,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Bank transfer (automatic),19.60,189.45,f
4291-YZODP,Female,f,f,t,7,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,20.05,96.80,f
9955-QOPOY,Male,f,t,f,69,f,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,t,Credit card (automatic),60.80,4263.40,f
4385-ZKVNW,Male,f,t,t,44,t,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,t,Bank transfer (automatic),54.90,2549.10,f
5446-DKWYW,Female,t,t,t,61,t,Yes,DSL,No,No,Yes,No,Yes,No,One year,t,Electronic check,65.20,3965.05,f
2034-CGRHZ,Male,t,f,f,24,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),102.95,2496.70,t
5797-APWZC,Female,f,f,f,1,t,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,f,Electronic check,90.60,90.60,t
3683-QKIUE,Female,f,f,f,6,t,No,DSL,No,No,No,Yes,No,No,Month-to-month,t,Bank transfer (automatic),50.80,288.05,t
4228-ZGYUW,Male,f,f,f,4,t,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,t,Electronic check,90.05,368.10,t
9031-ZVQPT,Male,f,t,f,72,t,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Electronic check,108.20,7840.60,f
2990-IAJSV,Male,f,f,f,72,t,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),92.00,6632.75,f
8107-KNCIM,Male,t,t,f,14,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,75.10,1013.35,f
9027-YFHQJ,Male,f,f,f,7,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Bank transfer (automatic),25.05,152.95,f
5176-LDKUH,Female,f,f,f,48,t,No,Fiber optic,No,Yes,No,No,No,No,One year,f,Electronic check,75.15,3772.65,f
4644-OBGFZ,Male,f,t,t,55,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,19.50,1026.35,f
7926-IJOOU,Male,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Credit card (automatic),19.30,19.30,f
6480-YAGIY,Male,f,f,f,45,t,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,f,Credit card (automatic),112.20,5031.85,f
4029-HPFVY,Male,f,f,f,3,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Mailed check,70.30,220.40,f
7602-DBTOU,Female,f,t,f,71,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.60,1416.50,f
5345-BMKWB,Male,f,t,f,8,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,20.25,158.35,f
3519-ZKXGG,Female,f,t,f,3,t,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,75.85,256.60,t
5457-COLHT,Male,f,t,t,69,t,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),80.65,5542.55,f
6416-TVAIH,Male,f,t,t,1,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Electronic check,68.50,68.50,t
5451-YHYPW,Female,t,t,f,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),115.75,8443.70,f
5108-ADXWO,Male,f,f,f,11,t,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,t,Electronic check,73.50,791.75,t
7998-WNZEM,Male,f,f,f,71,t,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,f,Bank transfer (automatic),80.60,5708.20,f
3066-RRJIO,Female,f,f,f,1,t,No,Fiber optic,No,No,No,No,No,No,Month-to-month,t,Mailed check,69.95,69.95,t
4664-NJCMS,Female,f,t,f,33,f,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),59.55,2016.30,f
0307-BCOPK,Female,f,f,f,16,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,19.05,326.65,f
7629-WFGLW,Female,t,t,f,56,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,f,Electronic check,95.65,5471.75,f
2542-HYGIQ,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Credit card (automatic),19.95,19.95,f
6715-OFDBP,Male,f,f,f,5,t,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,70.05,346.40,t
5016-LIPDW,Male,f,t,t,57,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,19.40,1061.60,f
6481-LXPWL,Male,f,t,t,56,f,No phone service,DSL,No,Yes,Yes,No,No,No,One year,t,Credit card (automatic),36.10,1971.50,f
1567-DSCIC,Male,f,f,f,8,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,t,Electronic check,94.00,773.65,t
2150-UWTFY,Female,f,t,t,22,t,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,f,Mailed check,61.15,1422.05,t
6124-ACRHJ,Female,f,f,f,1,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,f,Mailed check,19.75,19.75,f
9362-MWODR,Female,f,f,t,40,t,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,t,Credit card (automatic),64.10,2460.35,f
9975-GPKZU,Male,f,t,t,46,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Credit card (automatic),19.75,856.50,f
9625-RZFUK,Male,f,t,t,63,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,f,Mailed check,19.70,1275.85,f
5153-LXKDT,Male,f,t,t,68,t,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,t,Electronic check,110.20,7467.50,f
5161-UBZXI,Male,f,t,t,69,t,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,t,Credit card (automatic),106.35,7261.75,f
1020-JPQOW,Female,f,t,f,56,t,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,f,Electronic check,90.55,5116.60,f
7919-ZODZZ,Female,f,t,t,10,t,No,DSL,No,Yes,Yes,No,No,Yes,One year,t,Mailed check,65.90,660.05,f
0565-JUPYD,Male,f,f,f,63,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,f,Credit card (automatic),104.50,6590.80,f
6867-ACCZI,Female,f,t,t,24,f,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,t,Mailed check,52.50,1208.15,f
5939-XAIXZ,Female,f,f,f,19,t,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,t,Mailed check,56.10,1033.90,f
9054-FOWNV,Male,f,t,t,22,t,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,t,Electronic check,88.75,1885.15,f
2683-BPJSO,Male,f,t,f,29,t,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,t,Electronic check,84.45,2467.10,t
2157-MXBJS,Male,f,t,f,13,t,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,t,Mailed check,75.30,989.45,t
8207-VVMYB,Female,f,t,f,70,t,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,t,Bank transfer (automatic),26.00,2006.95,f
9732-EQMWY,Female,f,t,f,49,t,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,f,Electronic check,99.40,5025.00,f
9360-AHGNL,Female,t,t,f,43,t,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,t,Mailed check,109.55,4830.25,t
1087-UDSIH,Female,f,f,f,3,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,t,Mailed check,19.60,59.75,t
5269-NRGDP,Male,f,t,t,42,t,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,f,Electronic check,73.15,3088.25,f
6195-MELTI,Male,f,f,f,57,t,No,DSL,No,Yes,No,Yes,No,No,One year,t,Mailed check,54.65,3134.70,f
5485-WUYWF,Male,t,f,f,2,t,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,f,Bank transfer (automatic),66.40,94.55,t
2121-JAFOM,Female,f,t,f,72,t,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Credit card (automatic),115.55,8312.40,f
8818-DOPVL,Female,t,f,f,46,t,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,104.45,4863.85,f
2632-UCGVD,Male,t,t,f,66,t,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,t,Credit card (automatic),100.05,6871.90,t
5445-PZWGX,Male,f,f,f,62,t,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,f,Electronic check,102.00,6529.25,t
1227-UDMZR,Female,f,t,f,72,t,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),91.15,6637.90,f
5198-HQAEN,Male,f,t,t,35,t,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,t,Electronic check,89.70,3165.60,f
9170-CCKOU,Male,f,t,f,17,t,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,f,Credit card (automatic),90.20,1454.15,t
2167-FQSTQ,Female,f,t,f,72,t,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,t,Electronic check,92.40,6786.10,f
2819-GWENI,Female,f,t,t,28,t,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,f,Mailed check,19.90,543.00,f
