customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn_flag,charge_decile,tenure_bucket
7746-QYVCO,Male,f,t,t,16,t,No,DSL,Yes,Yes,No,No,No,No,One year,t,Mailed check,55.85,857.80,f,4,13-24
2858-MOFSQ,Female,f,f,t,17,t,Yes,DSL,No,No,Yes,No,No,No,One year,t,Mailed check,55.85,937.50,t,4,13-24
3067-SVMTC,Female,f,t,f,68,t,No,DSL,Yes,No,No,Yes,No,No,One year,f,Bank transfer (automatic),55.90,3848.80,f,4,49+
2911-UREFD,Female,f,t,f,39,f,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,f,Electronic check,55.90,2184.35,t,4,25-48
5876-HZVZM,Female,f,t,t,6,t,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,f,Credit card (automatic),55.90,365.35,t,4,01-06
8963-JLGJT,Male,f,f,t,3,t,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,f,Mailed check,55.90,157.55,f,4,01-06
6994-KERXL,Male,f,f,f,4,t,No,DSL,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,55.90,238.50,f,4,01-06
2898-LSJGD,Female,f,t,t,21,f,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,t,Electronic check,55.95,1157.05,t,4,13-24
4640-UHDOS,Female,f,t,t,13,t,No,DSL,No,No,No,No,No,Yes,Month-to-month,f,Electronic check,55.95,734.35,t,4,13-24
8930-XOTDP,Female,f,t,t,18,t,No,DSL,No,No,No,No,Yes,No,Month-to-month,f,Mailed check,55.95,1082.80,f,4,13-24
8992-VONJD,Female,f,f,t,13,t,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,t,Electronic check,56.00,764.55,f,4,13-24
6933-FHBZC,Female,f,f,f,26,t,No,DSL,No,Yes,Yes,No,No,No,One year,t,Mailed check,56.05,1553.20,f,4,25-48
5353-WILCI,Female,f,f,f,28,t,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,f,Electronic check,56.05,1522.65,f,4,25-48
1371-DWPAZ,Female,f,t,t,0,f,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,f,Credit card (automatic),56.05,,f,4,0
7995-ZHHNZ,Male,f,t,f,42,t,Yes,DSL,Yes,No,No,No,No,No,One year,f,Credit card (automatic),56.10,2386.85,f,4,25-48
8109-YUOHE,Male,f,f,f,17,t,No,DSL,Yes,Yes,No,No,No,No,One year,f,Mailed check,56.10,946.95,f,4,13-24
5939-XAIXZ,Female,f,f,f,19,t,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,t,Mailed check,56.10,1033.90,f,4,13-24
4580-TMHJU,Female,f,t,t,43,t,No,DSL,No,No,No,No,Yes,No,Month-to-month,f,Electronic check,56.15,2499.30,t,4,25-48
6728-CZFEI,Female,f,f,f,15,t,No,DSL,No,No,No,No,Yes,No,One year,f,Mailed check,56.15,931.90,f,4,13-24
4482-FTFFX,Male,f,f,f,5,t,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,f,Electronic check,56.15,291.45,f,4,01-06
2851-MMUTZ,Female,f,f,f,27,t,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,t,Mailed check,56.15,1439.35,f,4,25-48
8824-RWFXJ,Male,f,t,t,3,t,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,t,Mailed check,56.15,168.15,t,4,01-06
0743-HRVFF,Female,f,t,t,51,f,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,t,Electronic check,56.15,2898.95,f,4,49+
6388-TABGU,Male,f,f,t,62,t,No,DSL,Yes,Yes,No,No,No,No,One year,f,Bank transfer (automatic),56.15,3487.95,f,4,49+
8096-LOIST,Female,f,f,f,19,t,No,DSL,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,56.20,1093.40,f,4,13-24
6584-VQMYT,Male,f,f,t,27,t,No,DSL,Yes,Yes,No,No,No,No,One year,f,Mailed check,56.20,1567.55,f,4,25-48
5909-ECHUI,Female,f,f,f,1,t,No,DSL,No,No,No,No,No,Yes,Month-to-month,t,Electronic check,56.25,56.25,t,4,01-06
4929-ROART,Male,f,f,f,18,t,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,f,Mailed check,56.25,969.85,f,4,13-24
4250-FDVOU,Female,f,f,f,6,t,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,f,Electronic check,56.25,389.10,t,4,01-06
6103-QCKFX,Female,f,t,t,44,t,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,f,Bank transfer (automatic),56.25,2419.55,f,4,25-48
7508-KBIMB,Male,f,t,t,24,t,No,DSL,Yes,No,Yes,No,No,No,One year,t,Credit card (automatic),56.25,1454.25,f,4,13-24
0661-WCQNQ,Male,f,t,f,22,t,No,DSL,Yes,No,No,Yes,No,No,One year,t,Credit card (automatic),56.25,1292.20,f,4,13-24
9522-BNTHX,Female,t,f,f,34,f,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,t,Electronic check,56.25,1765.95,f,4,25-48
2746-DIJLO,Female,f,f,f,41,t,Yes,DSL,No,Yes,No,No,No,No,One year,t,Credit card (automatic),56.30,2364.00,f,4,25-48
3272-VUHPV,Female,f,t,t,8,t,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,f,Bank transfer (automatic),56.30,401.50,f,4,07-12
1264-FUHCX,Female,f,t,f,49,f,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,t,Credit card (automatic),56.30,2780.60,f,4,49+
7669-LCRSD,Male,f,t,t,12,t,No,DSL,No,No,No,No,Yes,No,Month-to-month,t,Mailed check,56.30,628.65,f,4,07-12
6968-URWQU,Male,f,t,f,43,t,No,DSL,No,No,No,No,Yes,No,One year,t,Mailed check,56.35,2391.15,f,4,25-48
5092-STPKP,Female,f,f,f,24,t,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,f,Credit card (automatic),56.35,1381.20,f,4,13-24
9060-HJJRW,Female,f,f,f,51,f,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,t,Credit card (automatic),56.40,2928.50,f,4,49+
1209-VFFOC,Male,f,t,t,68,f,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,t,Mailed check,56.40,3948.45,f,4,49+
5543-QDCRY,Male,f,f,f,4,t,No,DSL,No,No,No,No,Yes,No,Month-to-month,t,Electronic check,56.40,234.85,f,4,01-06
2639-UGMAZ,Male,t,f,f,71,f,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,t,Electronic check,56.45,3985.35,f,4,49+
8976-OQHGT,Female,f,t,t,4,t,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,f,Mailed check,56.50,235.10,t,4,01-06
8169-SAEJD,Male,t,t,f,69,f,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,f,Credit card (automatic),56.55,3952.65,f,4,49+
6048-QBXKL,Female,t,f,f,2,t,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,t,Credit card (automatic),56.55,118.25,f,4,01-06
0230-WEQUW,Male,f,t,f,66,f,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,t,Bank transfer (automatic),56.60,3789.20,f,4,49+
8017-UVSZU,Female,f,t,f,40,t,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,f,Credit card (automatic),56.60,2379.10,f,4,25-48
5995-OIGLP,Male,f,f,f,12,t,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,f,Mailed check,56.65,654.85,t,4,07-12
8450-JOVAH,Male,f,t,t,2,t,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,f,Mailed check,56.70,113.55,t,4,01-06
8224-IVVPA,Female,f,f,f,27,t,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,t,Mailed check,56.70,1652.95,f,4,25-48
8388-FYNPZ,Male,f,f,f,4,t,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,f,Electronic check,56.75,245.15,f,4,01-06
7771-ZONAT,Male,f,f,f,22,f,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),56.75,1304.85,f,4,13-24
0463-ZSDNT,Male,f,f,f,10,t,No,DSL,No,No,No,No,No,Yes,Month-to-month,t,Bank transfer (automatic),56.75,503.25,f,4,07-12
8165-CBKXO,Male,f,t,t,66,f,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,t,Credit card (automatic),56.75,3708.40,f,4,49+
5095-ETBRJ,Female,f,t,f,55,t,No,DSL,Yes,Yes,No,Yes,No,No,Two year,f,Mailed check,56.80,3112.05,f,4,49+
2446-ZKVAF,Male,f,t,f,18,t,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,f,Credit card (automatic),56.80,1074.65,f,4,13-24
9853-JFZDU,Female,f,t,f,35,t,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,f,Electronic check,56.85,1861.10,f,4,25-48
2725-IWWBA,Male,f,t,t,46,t,No,DSL,Yes,No,Yes,Yes,No,No,One year,f,Mailed check,56.90,2560.10,f,4,25-48
5575-GNVDE,Male,f,f,f,34,t,No,DSL,Yes,No,Yes,No,No,No,One year,f,Mailed check,56.95,1889.50,f,4,25-48
4510-PYUSH,Female,t,f,f,38,t,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,t,Credit card (automatic),57.15,2250.65,t,4,25-48
9842-EFSYY,Female,f,f,t,4,f,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,t,Mailed check,57.20,223.75,f,4,01-06
6064-PUPMC,Male,f,t,t,23,t,No,DSL,Yes,No,No,Yes,No,No,One year,f,Credit card (automatic),57.20,1423.35,f,4,13-24
4695-VADHF,Male,f,t,t,18,t,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,f,Electronic check,57.45,990.85,t,4,13-24
3474-BAFSJ,Male,f,t,f,57,f,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),57.50,3265.95,f,4,49+
7404-JLKQG,Female,f,f,f,3,t,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,f,Electronic check,57.55,161.45,f,4,01-06
3400-ESFUW,Male,f,t,t,55,t,No,DSL,Yes,Yes,No,Yes,No,No,Two year,f,Bank transfer (automatic),57.55,3046.40,t,4,49+
5989-OMNJE,Female,f,t,t,24,f,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,f,Electronic check,57.60,1367.75,f,4,13-24
4495-LHSSK,Female,f,f,t,18,t,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,f,Mailed check,57.65,992.70,f,4,13-24
6543-JXSOO,Female,f,t,t,23,t,No,DSL,Yes,Yes,No,Yes,No,No,One year,t,Mailed check,57.75,1282.85,f,4,13-24
0214-JHPFW,Female,f,t,f,70,f,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),57.80,4039.30,f,4,49+
4549-ZDQYY,Female,f,f,f,52,t,No,DSL,Yes,No,Yes,Yes,No,No,One year,f,Credit card (automatic),57.95,3042.25,f,4,49+
0377-JBKKT,Male,f,t,t,22,t,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,t,Mailed check,57.95,1271.80,f,4,13-24
2282-YGNOR,Female,f,f,f,29,t,No,DSL,Yes,No,Yes,Yes,No,No,One year,f,Credit card (automatic),58.00,1734.50,f,4,25-48
2680-XKKNJ,Female,f,f,f,8,t,No,DSL,Yes,Yes,No,Yes,No,No,One year,f,Bank transfer (automatic),58.20,469.25,f,4,07-12
9795-SHUHB,Female,f,t,t,66,t,No,DSL,Yes,Yes,No,Yes,No,No,Two year,t,Credit card (automatic),58.20,3810.80,f,4,49+
6296-DDOOR,Female,f,f,f,19,t,No,DSL,No,Yes,No,No,Yes,No,One year,f,Electronic check,58.20,1045.25,f,4,13-24
6152-ONASV,Female,f,t,f,68,t,Yes,DSL,Yes,No,No,Yes,No,No,One year,f,Bank transfer (automatic),58.25,3975.70,f,4,49+
0114-IGABW,Female,f,t,f,71,f,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),58.25,4145.90,f,4,49+
9089-UOWJG,Female,f,t,t,12,t,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,t,Credit card (automatic),58.35,740.55,f,4,07-12
1837-YQUCE,Female,f,f,f,70,f,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,t,Bank transfer (automatic),58.35,4214.25,f,4,49+
9357-UJRUN,Male,f,t,f,24,t,Yes,DSL,Yes,No,No,Yes,No,No,One year,t,Electronic check,58.35,1346.90,f,4,13-24
6872-HXFNF,Female,f,t,f,64,t,Yes,DSL,No,No,Yes,Yes,No,No,One year,f,Bank transfer (automatic),58.35,3756.45,f,4,49+
1986-PHGZF,Male,t,f,f,18,t,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,t,Credit card (automatic),58.40,964.90,f,4,13-24
8821-KVZKQ,Female,f,t,t,70,f,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,t,Bank transfer (automatic),58.40,4113.15,f,4,49+
5844-QVTAT,Female,f,t,t,33,t,No,DSL,Yes,Yes,Yes,No,No,No,One year,t,Mailed check,58.45,1955.40,f,4,25-48
1548-ARAGG,Female,f,t,t,4,t,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,t,Mailed check,58.50,224.85,f,4,01-06
5154-VEKBL,Female,f,f,f,9,f,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,f,Mailed check,58.50,539.85,t,4,07-12
2186-QZEYA,Female,t,f,f,29,t,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,t,Bank transfer (automatic),58.55,1718.95,f,4,25-48
3055-VTCGS,Female,f,f,f,63,t,No,DSL,No,No,Yes,No,No,Yes,One year,f,Credit card (automatic),58.55,3503.50,f,4,49+
6504-VBLFL,Male,f,t,f,55,t,No,DSL,Yes,Yes,Yes,No,No,No,Two year,f,Electronic check,58.60,3068.60,f,4,49+
6207-WIOLX,Female,f,t,t,25,f,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,t,Credit card (automatic),58.60,1502.65,t,4,25-48
1898-JSNDC,Female,f,f,f,39,t,No,DSL,No,Yes,No,No,Yes,No,One year,t,Credit card (automatic),58.60,2224.50,f,4,25-48
9633-DENPU,Female,f,t,f,47,t,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,t,Bank transfer (automatic),58.60,2723.40,f,4,25-48
4925-LMHOK,Male,f,f,f,15,t,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,t,Credit card (automatic),58.60,939.70,t,4,13-24
6614-YOLAC,Female,f,t,t,71,f,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,f,Mailed check,58.65,4145.25,f,4,49+
0319-QZTCO,Female,f,t,t,3,t,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,t,Credit card (automatic),58.70,168.60,f,4,01-06
5762-TJXGK,Female,f,f,f,52,f,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,t,Bank transfer (automatic),58.75,3038.55,f,4,49+
0699-NDKJM,Female,f,t,f,57,f,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),58.75,3437.45,f,4,49+
2027-DNKIV,Male,f,t,t,37,t,No,DSL,Yes,No,Yes,Yes,No,No,One year,t,Mailed check,58.75,2203.10,f,4,25-48
8680-CGLTP,Male,f,f,f,29,t,No,DSL,Yes,Yes,No,Yes,No,No,One year,t,Electronic check,58.75,1696.20,f,4,25-48
5837-LXSDN,Female,f,t,t,21,t,No,DSL,No,Yes,No,No,Yes,No,One year,t,Credit card (automatic),58.85,1215.45,f,4,13-24
0274-JKUJR,Male,f,t,t,7,f,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,f,Mailed check,58.85,465.70,f,4,07-12
4565-EVZMJ,Female,f,f,f,47,t,No,DSL,Yes,Yes,No,Yes,No,No,One year,t,Mailed check,58.90,2813.05,f,5,25-48
9359-JANWS,Female,f,t,f,65,t,No,DSL,Yes,No,Yes,Yes,No,No,Two year,f,Credit card (automatic),58.90,3857.10,f,5,49+
0851-DFJKB,Female,f,f,f,15,t,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,f,Electronic check,58.95,955.15,f,5,13-24
2782-LFZVW,Female,f,f,f,11,t,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,t,Mailed check,58.95,601.60,f,5,07-12
6941-KXRRV,Female,t,t,f,48,t,No,DSL,No,Yes,No,No,No,Yes,One year,t,Bank transfer (automatic),58.95,2789.70,f,5,25-48
7854-EDSSA,Male,f,f,f,22,t,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,f,Electronic check,59.00,1254.70,t,5,13-24
9473-CBZOP,Female,f,f,f,28,t,Yes,DSL,Yes,No,Yes,No,No,No,One year,f,Mailed check,59.00,1654.45,f,5,25-48
6778-YSNIH,Female,f,f,f,2,t,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,t,Electronic check,59.00,114.15,f,5,01-06
9995-HOTOH,Male,f,t,t,63,f,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,f,Electronic check,59.00,3707.60,f,5,49+
7869-ZYDST,Male,f,t,f,31,t,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,t,Credit card (automatic),59.05,1882.80,f,5,25-48
2978-XXSOG,Female,f,f,f,22,t,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,t,Mailed check,59.05,1253.50,f,5,13-24
7629-WIXZF,Female,f,f,f,7,t,No,DSL,Yes,No,No,No,No,Yes,One year,t,Electronic check,59.10,369.25,f,5,07-12
5795-BKOYE,Female,f,t,t,69,t,No,DSL,No,Yes,Yes,Yes,No,No,One year,f,Bank transfer (automatic),59.10,4134.70,f,5,49+
2195-VVRJF,Male,t,t,f,18,t,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,t,Credit card (automatic),59.10,1011.05,f,5,13-24
7228-PAQPD,Female,f,f,f,14,t,No,DSL,No,No,No,Yes,No,Yes,One year,f,Credit card (automatic),59.10,772.85,f,5,13-24
9780-FKVVF,Male,f,f,f,6,t,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,t,Bank transfer (automatic),59.15,336.70,f,5,01-06
0412-UCCNP,Male,f,f,f,55,t,No,DSL,Yes,No,Yes,Yes,No,No,Two year,t,Electronic check,59.20,3175.85,f,5,49+
3891-PUQOD,Female,f,f,t,1,t,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,f,Electronic check,59.20,59.20,t,5,01-06
9504-DSHWM,Male,f,f,f,20,t,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,f,Bank transfer (automatic),59.20,1191.20,f,5,13-24
7318-EIVKO,Male,f,f,f,8,t,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,t,Electronic check,59.25,436.60,f,5,07-12
5294-CDGWY,Male,f,t,t,51,f,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,f,Electronic check,59.30,3014.65,t,5,49+
4328-VUFWD,Female,f,f,f,39,t,No,DSL,No,No,No,Yes,No,Yes,One year,f,Electronic check,59.30,2209.15,f,5,25-48
7153-CHRBV,Female,f,t,t,57,t,No,DSL,Yes,No,Yes,Yes,No,No,One year,t,Mailed check,59.30,3274.35,f,5,49+
8679-JOEVF,Female,t,f,f,16,t,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,f,Electronic check,59.40,1023.90,t,5,13-24
8383-SGHJU,Female,f,f,f,33,t,Yes,DSL,Yes,No,No,Yes,No,No,One year,f,Electronic check,59.40,1952.80,f,5,25-48
9474-PHLYD,Female,f,f,f,15,t,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,t,Electronic check,59.45,892.65,t,5,13-24
3205-MXZRA,Male,f,f,f,26,t,No,DSL,No,No,No,Yes,Yes,No,One year,f,Credit card (automatic),59.45,1507.00,f,5,25-48
6502-KUGLL,Female,f,t,t,14,t,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,f,Bank transfer (automatic),59.45,780.85,f,5,13-24
6218-KNUBD,Male,f,f,f,6,t,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,f,Electronic check,59.45,357.60,f,5,01-06
2045-BMBTJ,Female,t,f,f,33,f,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,t,Bank transfer (automatic),59.45,1884.65,f,5,25-48
8878-RYUKI,Female,f,f,f,52,t,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,t,Electronic check,59.45,3043.70,f,5,49+
4547-FZJWE,Male,f,t,t,55,t,No,DSL,Yes,No,No,No,No,Yes,One year,f,Credit card (automatic),59.45,3157.00,f,5,49+
4504-YOULA,Female,f,t,t,35,t,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,t,Credit card (automatic),59.45,2136.90,f,5,25-48
4939-KYYPY,Male,f,f,f,27,t,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,f,Electronic check,59.45,1611.65,f,5,25-48
1459-QNFQT,Male,f,t,t,70,f,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),59.50,4144.80,f,5,49+
1205-WNWPJ,Female,f,f,f,7,t,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,t,Mailed check,59.50,415.95,t,5,07-12
5778-BVOFB,Female,f,f,f,9,t,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,t,Bank transfer (automatic),59.50,530.05,f,5,07-12
6681-ZSEXG,Male,f,t,f,56,t,Yes,DSL,No,Yes,Yes,No,No,No,Two year,f,Credit card (automatic),59.50,3389.25,f,5,49+
4854-SSLTN,Male,f,t,t,2,t,No,DSL,Yes,Yes,No,Yes,No,No,Two year,f,Mailed check,59.50,130.50,f,5,01-06
2853-CWQFQ,Male,f,f,t,1,t,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,t,Mailed check,59.55,59.55,f,5,01-06
0228-MAUWC,Male,f,f,f,19,t,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,f,Electronic check,59.55,1144.60,f,5,13-24
4111-BNXIF,Female,f,t,t,67,f,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,t,Electronic check,59.55,4103.90,f,5,49+
4664-NJCMS,Female,f,t,f,33,f,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),59.55,2016.30,f,5,25-48
4945-RVMTE,Female,f,f,f,28,t,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,t,Bank transfer (automatic),59.55,1646.45,f,5,25-48
3950-VPYJB,Male,f,t,t,57,t,No,DSL,Yes,Yes,No,Yes,No,No,One year,f,Mailed check,59.60,3509.40,f,5,49+
7596-ZYWBB,Female,f,f,f,65,t,No,DSL,Yes,Yes,No,Yes,No,No,Two year,t,Mailed check,59.60,3739.80,f,5,49+
6131-FOYAS,Male,f,f,f,35,t,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,t,Electronic check,59.60,2094.90,f,5,25-48
6322-HRPFA,Male,f,t,t,49,t,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,f,Credit card (automatic),59.60,2970.30,f,5,49+
7025-WCBNE,Male,t,f,f,47,t,Yes,DSL,No,Yes,No,Yes,No,No,Two year,f,Bank transfer (automatic),59.60,2754.00,f,5,25-48
5424-RLQLC,Male,f,f,f,10,t,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,t,Mailed check,59.65,638.95,f,5,07-12
1357-MVDOZ,Male,f,t,t,11,t,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,t,Bank transfer (automatic),59.65,683.25,f,5,07-12
5236-XMZJY,Female,f,f,f,42,t,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,f,Bank transfer (automatic),59.65,2536.55,f,5,25-48
1794-SWWKL,Male,f,t,t,15,t,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,t,Bank transfer (automatic),59.65,867.10,f,5,13-24
4500-HKANN,Male,f,t,t,23,t,Yes,DSL,No,Yes,No,Yes,No,No,Two year,f,Mailed check,59.70,1414.20,f,5,13-24
0774-RMNUW,Female,f,t,t,71,f,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,f,Bank transfer (automatic),59.70,4122.65,f,5,49+
8734-FNWVH,Male,f,t,t,31,t,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,f,Bank transfer (automatic),59.70,1825.50,f,5,25-48
8232-CTLKO,Female,f,t,t,66,t,No,DSL,Yes,No,No,No,Yes,No,Two year,t,Electronic check,59.75,3996.80,f,5,49+
7921-BEPCI,Female,f,f,f,72,t,Yes,DSL,Yes,Yes,No,No,No,No,Two year,f,Bank transfer (automatic),59.75,4265.00,f,5,49+
6762-QVYJO,Female,f,t,t,58,f,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,f,Mailed check,59.75,3624.35,f,5,49+
8624-GIOUT,Female,f,f,f,49,t,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,t,Credit card (automatic),59.75,2934.30,t,5,49+
1353-GHZOS,Male,f,t,f,22,t,No,DSL,Yes,No,No,No,Yes,No,One year,t,Bank transfer (automatic),59.75,1374.35,f,5,13-24
7306-YDSOI,Male,f,t,t,69,t,No,DSL,Yes,Yes,Yes,No,No,No,Two year,t,Bank transfer (automatic),59.75,4069.90,f,5,49+
7633-MVPUY,Male,f,t,f,57,t,No,DSL,Yes,Yes,No,Yes,No,No,Two year,t,Electronic check,59.75,3450.15,f,5,49+
1752-OZXFY,Male,f,t,f,60,t,No,DSL,Yes,No,No,No,Yes,No,One year,t,Mailed check,59.80,3561.15,f,5,49+
6047-SUHPR,Male,f,t,t,39,t,No,DSL,Yes,Yes,Yes,No,No,No,One year,f,Electronic check,59.80,2343.85,f,5,25-48
9481-SFCQY,Female,f,f,t,14,t,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,t,Credit card (automatic),59.80,824.85,f,5,13-24
1972-XMUWV,Female,f,t,f,65,t,No,DSL,No,No,No,Yes,Yes,No,Two year,t,Credit card (automatic),59.80,3808.20,f,5,49+
8510-TMWYB,Female,f,t,t,54,t,Yes,DSL,No,Yes,Yes,No,No,No,Two year,t,Bank transfer (automatic),59.80,3246.45,f,5,49+
5438-QMDDL,Female,f,t,f,19,t,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,t,Mailed check,59.80,1130.85,f,5,13-24
1699-HPSBG,Male,f,f,f,12,t,No,DSL,No,No,No,Yes,Yes,No,One year,t,Electronic check,59.80,727.80,t,5,07-12
7839-NUIAA,Female,f,t,t,61,t,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,f,Electronic check,59.80,3641.50,f,5,49+
7018-FPXHH,Male,f,t,t,56,t,No,DSL,Yes,Yes,Yes,No,No,No,Two year,t,Bank transfer (automatic),59.80,3457.45,f,5,49+
8033-ATFAS,Female,f,t,t,39,t,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,t,Mailed check,59.85,2341.50,f,5,25-48
5792-JALQC,Female,t,f,f,52,t,Yes,DSL,Yes,No,Yes,No,No,No,Two year,f,Bank transfer (automatic),59.85,3103.25,f,5,49+
7131-ZQZNK,Female,f,t,t,60,f,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,f,Credit card (automatic),59.85,3590.20,f,5,49+
